ind,date,time,temp,hum,wind,condition
451,7/20/2022,1:00 PM,91,46,21,Fair / Windy
452,7/20/2022,2:00 PM,93,41,23,Partly Cloudy / Windy
453,7/20/2022,3:00 PM,93,41,25,Sand / Windy
454,7/20/2022,4:00 PM,95,39,22,Partly Cloudy / Windy
455,7/20/2022,5:00 PM,95,39,25,Fair / Windy
456,7/20/2022,6:00 PM,91,43,24,Fair / Windy
457,7/20/2022,7:00 PM,90,46,23,Fair / Windy
458,7/20/2022,8:00 PM,82,54,22,Fair / Windy
459,7/20/2022,9:00 PM,77,69,25,Partly Cloudy / Windy
460,7/20/2022,10:00 PM,75,94,23,Partly Cloudy / Windy
461,7/20/2022,11:00 PM,73,100,30,Fair / Windy
863,7/21/2022,12:00 AM,73,100,22,Fair / Windy
864,7/21/2022,1:00 AM,73,100,20,Fair
865,7/21/2022,2:00 AM,73,100,23,Fair / Windy
866,7/21/2022,3:00 AM,72,100,21,Fair / Windy
867,7/21/2022,4:00 AM,72,100,14,Fair
868,7/21/2022,5:00 AM,72,100,22,Fair / Windy
869,7/21/2022,6:00 AM,72,100,17,Fair
870,7/21/2022,7:00 AM,72,100,13,Fair
871,7/21/2022,7:36 AM,72,100,14,Fog
872,7/21/2022,8:00 AM,73,100,16,Fair
873,7/21/2022,9:00 AM,77,100,18,Fair
874,7/21/2022,10:00 AM,82,84,18,Fair
875,7/21/2022,11:00 AM,86,58,21,Fair / Windy
876,7/21/2022,12:00 PM,90,49,22,Fair / Windy
877,7/21/2022,1:00 PM,93,41,22,Fair / Windy
878,7/21/2022,2:00 PM,97,34,22,Fair / Windy
879,7/21/2022,3:00 PM,97,32,24,Fair / Windy
880,7/21/2022,4:00 PM,95,39,26,Fair / Windy
881,7/21/2022,5:00 PM,91,46,28,Sand / Windy
882,7/21/2022,6:00 PM,86,55,30,Sand / Windy
883,7/21/2022,7:00 PM,81,70,30,Fair / Windy
884,7/21/2022,7:20 PM,79,78,33,Haze / Windy
885,7/21/2022,8:00 PM,75,100,33,Fog / Windy
886,7/21/2022,9:00 PM,73,100,30,Fog / Windy
887,7/21/2022,10:00 PM,73,100,31,Fog / Windy
888,7/22/2022,12:00 AM,73,100,24,Fog / Windy
889,7/22/2022,1:00 AM,72,100,28,Fog / Windy
890,7/22/2022,2:00 AM,72,100,13,Fog
891,7/22/2022,3:00 AM,72,100,26,Fog / Windy
892,7/22/2022,4:00 AM,72,100,26,Fog / Windy
893,7/22/2022,5:00 AM,72,100,28,Fog / Windy
894,7/22/2022,6:00 AM,72,100,16,Fog
895,7/22/2022,7:00 AM,72,100,17,Fog
896,7/22/2022,8:00 AM,72,100,21,Fog / Windy
897,7/22/2022,9:00 AM,73,100,22,Fog / Windy
898,7/22/2022,10:00 AM,75,100,21,Fog / Windy
899,7/22/2022,10:35 AM,77,100,21,Fog / Windy
900,7/22/2022,11:00 AM,79,100,20,Fog
901,7/22/2022,12:00 PM,82,84,21,Haze / Windy
902,7/22/2022,1:00 PM,86,66,22,Haze / Windy
903,7/22/2022,1:40 PM,88,55,20,Sand
904,7/22/2022,2:00 PM,90,52,21,Sand / Windy
905,7/22/2022,3:00 PM,91,46,20,Sand
906,7/22/2022,4:00 PM,93,44,18,Sand
907,7/22/2022,6:00 PM,91,46,20,Sand
908,7/22/2022,7:00 PM,86,58,22,Sand / Windy
909,7/22/2022,7:15 PM,86,58,23,Sand / Windy
910,7/22/2022,8:00 PM,82,66,22,Sand / Windy
911,7/22/2022,9:00 PM,81,70,29,Sand / Windy
912,7/22/2022,10:00 PM,86,51,16,Haze
913,7/22/2022,11:00 PM,91,31,17,Haze
914,7/23/2022,12:00 AM,86,48,12,Haze
915,7/23/2022,1:00 AM,82,58,6,Haze
916,7/23/2022,2:00 AM,73,94,6,Fog
917,7/23/2022,3:00 AM,73,100,8,Fog
918,7/23/2022,4:00 AM,77,94,3,Fair
919,7/23/2022,5:00 AM,79,78,8,Fair
920,7/23/2022,6:00 AM,79,78,13,Fog
921,7/23/2022,7:00 AM,77,83,2,Fog
922,7/23/2022,8:00 AM,79,78,9,Haze
923,7/23/2022,8:30 AM,77,89,7,Fog
924,7/23/2022,9:00 AM,79,83,13,Fog
925,7/23/2022,10:00 AM,81,74,5,Fog
926,7/23/2022,10:25 AM,81,79,10,Fair
927,7/23/2022,11:00 AM,81,74,9,Fair
928,7/23/2022,12:00 PM,82,70,7,Fair
929,7/23/2022,1:00 PM,88,55,5,Fair
930,7/23/2022,2:00 PM,91,46,6,Fair
931,7/23/2022,3:00 PM,95,36,7,Fair
932,7/23/2022,4:00 PM,97,37,12,Fair
933,7/23/2022,5:00 PM,93,41,14,Fair
934,7/23/2022,6:00 PM,93,44,12,Fair
935,7/23/2022,7:00 PM,93,41,12,Fair
936,7/23/2022,8:00 PM,93,34,15,Fair
937,7/23/2022,9:00 PM,91,36,16,Fair
938,7/23/2022,10:00 PM,88,43,13,Fair
939,7/23/2022,11:00 PM,86,48,13,Fair
534,7/24/2022,12:00 AM,84,51,10,Fair
535,7/24/2022,1:00 AM,81,61,12,Fair
536,7/24/2022,2:00 AM,79,74,14,Fair
537,7/24/2022,3:00 AM,77,83,12,Fair
538,7/24/2022,4:00 AM,77,100,13,Fair
539,7/24/2022,5:00 AM,75,100,7,Fair
540,7/24/2022,6:00 AM,75,100,6,Fair
541,7/24/2022,7:00 AM,73,100,7,Fair
542,7/24/2022,8:00 AM,73,100,7,Fair
543,7/24/2022,9:00 AM,75,100,8,Fair
544,7/24/2022,10:00 AM,79,100,8,Fair
545,7/24/2022,11:00 AM,82,89,7,Fair
546,7/24/2022,12:00 PM,88,55,8,Fair
547,7/24/2022,1:00 PM,90,52,9,Fair
548,7/24/2022,2:00 PM,91,38,10,Fair
549,7/24/2022,3:00 PM,97,34,10,Fair
550,7/24/2022,4:00 PM,91,43,16,Fair
551,7/24/2022,5:00 PM,91,43,16,Fair
552,7/24/2022,6:00 PM,91,41,17,Fair
553,7/24/2022,7:00 PM,93,36,15,Fair
554,7/24/2022,8:00 PM,91,36,16,Fair
555,7/24/2022,9:00 PM,81,70,10,Fair
556,7/24/2022,10:00 PM,79,74,14,Fair
557,7/24/2022,11:00 PM,79,78,16,Fair
558,7/25/2022,12:00 AM,77,89,14,Fair
559,7/25/2022,1:00 AM,75,100,12,Fair
560,7/25/2022,2:00 AM,75,100,12,Fair
561,7/25/2022,3:00 AM,73,100,13,Fair
562,7/25/2022,4:00 AM,73,100,13,Fair
563,7/25/2022,6:00 AM,73,100,13,Partly Cloudy
564,7/25/2022,7:00 AM,73,100,13,Fog
565,7/25/2022,8:00 AM,72,100,13,Partly Cloudy
566,7/25/2022,9:00 AM,73,100,12,Fair
567,7/25/2022,10:00 AM,79,100,10,Fair
568,7/25/2022,11:00 AM,82,84,13,Fair
569,7/25/2022,12:00 PM,90,49,13,Fair
570,7/25/2022,1:00 PM,97,32,13,Fair
571,7/25/2022,2:00 PM,102,26,13,Fair
572,7/25/2022,3:00 PM,108,19,10,Haze
573,7/25/2022,4:00 PM,108,19,16,Fair
574,7/25/2022,5:00 PM,108,25,17,Fair
575,7/25/2022,6:00 PM,104,26,21,Fair / Windy
576,7/25/2022,7:00 PM,99,30,15,Fair
577,7/25/2022,8:00 PM,93,36,21,Fair / Windy
578,7/25/2022,8:23 PM,91,41,22,Sand / Windy
579,7/25/2022,9:00 PM,88,46,24,Sand / Windy
580,7/25/2022,10:00 PM,84,58,24,Fair / Windy
581,7/25/2022,11:00 PM,82,62,21,Fair / Windy
582,7/26/2022,12:00 AM,82,62,16,Fair
583,7/26/2022,1:00 AM,81,70,7,Fair
584,7/26/2022,2:00 AM,79,74,7,Fair
585,7/26/2022,3:00 AM,77,89,8,Fair
586,7/26/2022,4:00 AM,77,94,7,Fair
587,7/26/2022,5:00 AM,75,100,8,Fair
588,7/26/2022,6:00 AM,75,100,7,Fair
589,7/26/2022,7:00 AM,75,100,7,Partly Cloudy
590,7/26/2022,8:00 AM,73,100,7,Fair
591,7/26/2022,9:00 AM,77,100,12,Fair
592,7/26/2022,10:00 AM,81,94,12,Fair
593,7/26/2022,11:00 AM,84,70,7,Fair
594,7/26/2022,12:00 PM,88,55,10,Fair
595,7/26/2022,1:00 PM,93,44,13,Fair
596,7/26/2022,2:00 PM,99,35,13,Fair
597,7/26/2022,3:00 PM,102,26,15,Fair
598,7/26/2022,4:00 PM,106,23,18,Fair
599,7/26/2022,5:00 PM,100,33,17,Fair
600,7/26/2022,6:00 PM,99,32,17,Fair
601,7/26/2022,7:00 PM,95,39,21,Fair / Windy
602,7/26/2022,8:00 PM,91,41,17,Haze
603,7/26/2022,9:00 PM,91,41,17,Haze
604,7/26/2022,10:00 PM,82,54,22,Fair / Windy
605,7/26/2022,11:00 PM,79,69,20,Fair
606,7/27/2022,12:00 AM,77,78,17,Fair
607,7/27/2022,1:00 AM,75,89,18,Fair
608,7/27/2022,2:00 AM,75,94,17,Fair
609,7/27/2022,3:00 AM,75,100,17,Fair
610,7/27/2022,5:00 AM,73,100,13,Fair
611,7/27/2022,6:00 AM,73,100,13,Fair
612,7/27/2022,7:00 AM,72,100,14,Fair
613,7/27/2022,8:00 AM,72,100,12,Fair
614,7/27/2022,9:00 AM,75,100,15,Fair
615,7/27/2022,10:00 AM,81,70,17,Fair
616,7/27/2022,11:00 AM,86,45,23,Fair / Windy
617,7/27/2022,12:00 PM,90,38,24,Haze / Windy
618,7/27/2022,1:00 PM,91,36,24,Haze / Windy
619,7/27/2022,2:00 PM,91,43,23,Sand / Windy
620,7/27/2022,3:00 PM,91,43,23,Sand / Windy
621,7/27/2022,4:00 PM,91,43,24,Sandstorm / Windy
622,7/27/2022,5:00 PM,90,46,24,Sand / Windy
623,7/27/2022,6:00 PM,86,55,25,Fair / Windy
624,7/27/2022,7:00 PM,82,54,24,Fair / Windy
625,7/27/2022,8:00 PM,77,83,23,Fair / Windy
626,7/27/2022,9:00 PM,75,100,20,Fair
627,7/27/2022,10:00 PM,73,100,28,Fair / Windy
628,7/27/2022,11:00 PM,73,100,24,Partly Cloudy / Windy
629,7/28/2022,12:00 AM,72,100,24,Partly Cloudy / Windy
630,7/28/2022,1:00 AM,72,100,21,Mostly Cloudy / Windy
631,7/28/2022,2:00 AM,72,100,25,Partly Cloudy / Windy
632,7/28/2022,3:00 AM,72,100,24,Mostly Cloudy / Windy
633,7/28/2022,4:00 AM,72,100,13,Mostly Cloudy
634,7/28/2022,5:00 AM,72,0,24,Mostly Cloudy / Windy
635,7/28/2022,6:00 AM,72,100,24,Mostly Cloudy / Windy
636,7/28/2022,7:00 AM,72,100,13,Cloudy
637,7/28/2022,8:00 AM,72,100,24,Cloudy / Windy
638,7/28/2022,9:00 AM,72,100,24,Cloudy / Windy
639,7/28/2022,10:00 AM,73,100,24,Cloudy / Windy
640,7/28/2022,11:00 AM,77,78,23,Mostly Cloudy / Windy
641,7/28/2022,12:00 PM,79,61,26,Fair / Windy
642,7/28/2022,1:00 PM,82,54,25,Fair / Windy
643,7/28/2022,2:00 PM,84,48,24,Fair / Windy
644,7/28/2022,3:00 PM,84,48,28,Fair / Windy
645,7/28/2022,4:00 PM,84,45,25,Fair / Windy
646,7/28/2022,5:00 PM,84,45,29,Fair / Windy
647,7/28/2022,6:00 PM,82,51,28,Fair / Windy
648,7/28/2022,7:00 PM,79,57,28,Fair / Windy
649,7/28/2022,8:00 PM,75,69,28,Fair / Windy
650,7/28/2022,9:00 PM,73,78,28,Partly Cloudy / Windy
651,7/28/2022,10:00 PM,72,88,26,Partly Cloudy / Windy
652,7/28/2022,11:00 PM,72,88,25,Mostly Cloudy / Windy
940,7/29/2022,12:00 AM,72,88,29,Mostly Cloudy / Windy
941,7/29/2022,1:00 AM,72,88,29,Mostly Cloudy / Windy
942,7/29/2022,2:00 AM,72,88,30,Mostly Cloudy / Windy
943,7/29/2022,3:00 AM,72,88,28,Mostly Cloudy / Windy
944,7/29/2022,4:00 AM,72,88,28,Mostly Cloudy / Windy
945,7/29/2022,5:00 AM,72,88,26,Mostly Cloudy / Windy
946,7/29/2022,6:00 AM,72,94,29,Mostly Cloudy / Windy
947,7/29/2022,7:00 AM,72,94,26,Cloudy / Windy
948,7/29/2022,8:00 AM,72,94,29,Cloudy / Windy
949,7/29/2022,9:00 AM,73,83,29,Cloudy / Windy
950,7/29/2022,10:00 AM,75,73,30,Partly Cloudy / Windy
951,7/29/2022,11:00 AM,79,61,29,Fair / Windy
952,7/29/2022,12:00 PM,81,54,30,Fair / Windy
953,7/29/2022,12:26 PM,82,51,31,Sand / Windy
954,7/29/2022,1:00 PM,84,48,29,Sand / Windy
955,7/29/2022,2:00 PM,84,48,29,Sand / Windy
956,7/29/2022,2:40 PM,86,45,28,Sand / Windy
957,7/29/2022,3:00 PM,86,45,28,Sand / Windy
958,7/29/2022,4:00 PM,86,48,30,Sand / Windy
959,7/29/2022,5:00 PM,84,51,30,Sand / Windy
960,7/29/2022,6:00 PM,82,54,29,Sand / Windy
961,7/29/2022,7:00 PM,81,58,28,Sand / Windy
962,7/29/2022,8:00 PM,77,69,30,Sand / Windy
963,7/29/2022,9:00 PM,77,69,29,Sand / Windy
964,7/29/2022,9:20 PM,73,88,26,Partly Cloudy / Windy
965,7/29/2022,10:00 PM,72,94,24,Mostly Cloudy / Windy
966,7/29/2022,11:00 PM,72,94,28,Cloudy / Windy
677,7/30/2022,12:00 AM,72,94,28,Cloudy / Windy
678,7/30/2022,1:00 AM,72,94,28,Cloudy / Windy
679,7/30/2022,2:00 AM,72,100,29,Cloudy / Windy
680,7/30/2022,3:00 AM,72,100,29,Cloudy / Windy
681,7/30/2022,4:00 AM,72,100,26,Cloudy / Windy
682,7/30/2022,5:00 AM,72,100,26,Cloudy / Windy
683,7/30/2022,6:00 AM,72,100,23,Cloudy / Windy
684,7/30/2022,7:00 AM,72,100,26,Cloudy / Windy
685,7/30/2022,8:00 AM,72,100,25,Cloudy / Windy
686,7/30/2022,9:00 AM,72,100,24,Cloudy / Windy
687,7/30/2022,10:00 AM,73,100,24,Cloudy / Windy
688,7/30/2022,11:00 AM,73,100,24,Cloudy / Windy
689,7/30/2022,12:00 PM,75,100,21,Cloudy / Windy
690,7/30/2022,1:00 PM,77,100,22,Cloudy / Windy
691,7/30/2022,2:00 PM,81,79,23,Partly Cloudy / Windy
692,7/30/2022,3:00 PM,84,66,21,Fair / Windy
693,7/30/2022,4:00 PM,86,58,23,Fair / Windy
694,7/30/2022,5:00 PM,84,62,23,Fair / Windy
695,7/30/2022,6:00 PM,82,66,23,Partly Cloudy / Windy
696,7/30/2022,7:00 PM,81,70,23,Partly Cloudy / Windy
697,7/30/2022,8:00 PM,77,83,23,Partly Cloudy / Windy
698,7/30/2022,9:00 PM,73,100,23,Partly Cloudy / Windy
699,7/30/2022,10:00 PM,73,100,23,Mostly Cloudy / Windy
700,7/30/2022,11:00 PM,73,100,21,Mostly Cloudy / Windy
166,7/31/2022,12:00 AM,73,100,21,Mostly Cloudy / Windy
167,7/31/2022,1:00 AM,73,100,21,Fair / Windy
168,7/31/2022,2:00 AM,73,100,22,Mostly Cloudy / Windy
169,7/31/2022,3:00 AM,72,100,18,Cloudy
170,7/31/2022,4:00 AM,72,100,20,Mostly Cloudy
171,7/31/2022,5:00 AM,72,100,17,Mostly Cloudy
172,7/31/2022,6:00 AM,72,100,18,Mostly Cloudy
173,7/31/2022,7:00 AM,72,100,18,Mostly Cloudy
174,7/31/2022,8:00 AM,72,100,17,Mostly Cloudy
175,7/31/2022,9:00 AM,73,100,17,Cloudy
176,7/31/2022,10:00 AM,73,100,18,Cloudy
178,7/31/2022,11:00 AM,77,100,17,Mostly Cloudy
177,7/31/2022,11:15 AM,75,100,16,Mostly Cloudy
179,7/31/2022,12:00 PM,81,89,16,Fair
180,7/31/2022,1:00 PM,84,70,18,Fair
181,7/31/2022,2:00 PM,86,58,15,Fair
182,7/31/2022,3:00 PM,90,52,15,Fair
183,7/31/2022,4:00 PM,88,55,17,Fair
184,7/31/2022,5:00 PM,86,58,20,Fair
185,7/31/2022,6:00 PM,84,62,20,Fair
186,7/31/2022,7:00 PM,81,65,23,Fair / Windy
187,7/31/2022,8:00 PM,77,74,20,Fair
188,7/31/2022,9:00 PM,75,100,25,Fair / Windy
189,7/31/2022,10:00 PM,73,100,21,Partly Cloudy / Windy
190,7/31/2022,11:00 PM,73,100,23,Mostly Cloudy / Windy
