ind,date,time,temp,hum,wind,condition
448,9/19/2022,6:00 PM,81,61,13,Fair
449,9/19/2022,7:00 PM,79,69,13,Fair
450,9/19/2022,8:00 PM,75,94,14,Fair
451,9/19/2022,9:00 PM,73,100,13,Fair
452,9/19/2022,10:00 PM,73,100,13,Fair
453,9/19/2022,11:00 PM,72,100,13,Fair
454,9/20/2022,12:00 AM,72,100,8,Fair
455,9/20/2022,1:00 AM,72,100,9,Fair
456,9/20/2022,2:00 AM,72,100,9,Fair
457,9/20/2022,3:00 AM,70,100,9,Fair
458,9/20/2022,4:00 AM,70,100,9,Fair
459,9/20/2022,5:00 AM,70,100,9,Fair
460,9/20/2022,6:00 AM,70,100,8,Fair
461,9/20/2022,7:00 AM,68,100,7,Partly Cloudy
462,9/20/2022,8:00 AM,68,100,6,Fair
463,9/20/2022,9:00 AM,70,100,7,Fair
464,9/20/2022,10:00 AM,75,94,12,Fair
465,9/20/2022,11:00 AM,79,57,13,Fair
466,9/20/2022,2:00 PM,88,38,12,Fair
467,9/20/2022,3:00 PM,90,36,8,Fair
468,9/20/2022,4:00 PM,88,43,18,Fair
469,9/20/2022,5:00 PM,88,46,21,Fair / Windy
470,9/20/2022,6:00 PM,86,48,21,Fair / Windy
471,9/20/2022,7:00 PM,86,45,21,Fair / Windy
472,9/20/2022,8:00 PM,81,54,18,Fair
473,9/21/2022,1:00 AM,72,100,20,Fair
474,9/21/2022,2:00 AM,72,100,17,Fair
475,9/21/2022,3:00 AM,70,100,16,Fair
476,9/21/2022,4:00 AM,70,100,15,Fair
477,9/21/2022,5:00 AM,70,100,15,Fair
478,9/21/2022,6:00 AM,70,100,18,Fair
479,9/21/2022,7:00 AM,70,100,16,Partly Cloudy
480,9/21/2022,8:00 AM,70,100,17,Mostly Cloudy
481,9/21/2022,9:00 AM,72,100,18,Mostly Cloudy
482,9/21/2022,9:45 AM,73,100,21,Partly Cloudy / Windy
483,9/21/2022,10:00 AM,75,100,22,Partly Cloudy / Windy
484,9/21/2022,11:00 AM,77,100,20,Partly Cloudy
485,9/21/2022,12:00 PM,81,65,16,Partly Cloudy
486,9/21/2022,1:00 PM,84,51,14,Partly Cloudy
487,9/21/2022,2:00 PM,86,48,12,Partly Cloudy
488,9/21/2022,3:00 PM,90,38,9,Partly Cloudy
489,9/21/2022,4:00 PM,91,34,12,Fair
490,9/21/2022,5:00 PM,91,38,15,Fair
491,9/21/2022,6:00 PM,88,49,22,Fair / Windy
492,9/21/2022,7:00 PM,84,51,21,Fair / Windy
493,9/21/2022,8:00 PM,79,65,22,Fair / Windy
494,9/21/2022,9:00 PM,75,89,22,Fair / Windy
495,9/21/2022,10:00 PM,73,100,24,Fair / Windy
496,9/21/2022,11:00 PM,72,100,23,Fair / Windy
1372,9/22/2022,12:00 AM,72,100,21,Fair / Windy
1373,9/22/2022,1:00 AM,72,100,22,Fair / Windy
1374,9/22/2022,2:00 AM,72,100,22,Fair / Windy
1375,9/22/2022,3:00 AM,72,100,22,Partly Cloudy / Windy
1376,9/22/2022,4:00 AM,72,100,23,Partly Cloudy / Windy
1377,9/22/2022,5:00 AM,72,100,22,Partly Cloudy / Windy
1378,9/22/2022,6:00 AM,70,100,20,Fair
1379,9/22/2022,7:00 AM,70,100,18,Partly Cloudy
1380,9/22/2022,8:00 AM,70,100,20,Mostly Cloudy
1381,9/22/2022,9:00 AM,72,100,24,Mostly Cloudy / Windy
1382,9/22/2022,10:00 AM,75,100,23,Fair / Windy
1383,9/22/2022,11:00 AM,79,78,20,Fair
1384,9/22/2022,12:00 PM,82,58,20,Fair
1385,9/22/2022,1:00 PM,86,43,21,Fair / Windy
1386,9/22/2022,2:00 PM,88,38,21,Fair / Windy
1387,9/22/2022,3:00 PM,88,35,21,Fair / Windy
1388,9/22/2022,4:00 PM,88,38,22,Fair / Windy
1389,9/22/2022,5:00 PM,86,45,24,Fair / Windy
1390,9/22/2022,5:45 PM,84,48,25,Haze / Windy
1391,9/22/2022,6:00 PM,84,48,23,Haze / Windy
1392,9/22/2022,7:00 PM,81,58,25,Haze / Windy
1393,9/22/2022,8:00 PM,77,69,23,Haze / Windy
1394,9/22/2022,8:40 PM,75,83,23,Fair / Windy
1395,9/22/2022,9:00 PM,75,78,24,Fair / Windy
1396,9/22/2022,10:00 PM,73,100,23,Fair / Windy
1397,9/22/2022,11:00 PM,72,100,23,Mostly Cloudy / Windy
521,9/23/2022,12:00 AM,72,100,21,Partly Cloudy / Windy
522,9/23/2022,1:00 AM,72,100,21,Mostly Cloudy / Windy
523,9/23/2022,2:00 AM,72,100,22,Mostly Cloudy / Windy
524,9/23/2022,3:00 AM,72,100,20,Mostly Cloudy
525,9/23/2022,6:00 AM,70,100,16,Mostly Cloudy
526,9/23/2022,7:00 AM,70,100,16,Partly Cloudy
527,9/23/2022,8:00 AM,70,100,16,Mostly Cloudy
528,9/23/2022,9:00 AM,72,100,14,Mostly Cloudy
529,9/23/2022,10:00 AM,73,100,20,Mostly Cloudy
530,9/23/2022,11:00 AM,75,100,20,Mostly Cloudy
531,9/23/2022,12:00 PM,81,74,23,Mostly Cloudy / Windy
532,9/23/2022,1:00 PM,82,58,22,Fair / Windy
533,9/23/2022,2:00 PM,84,51,23,Fair / Windy
534,9/23/2022,3:00 PM,86,45,21,Fair / Windy
535,9/23/2022,4:00 PM,86,45,20,Fair
536,9/23/2022,5:00 PM,84,45,21,Fair / Windy
537,9/23/2022,6:00 PM,81,54,21,Fair / Windy
538,9/23/2022,7:00 PM,79,61,22,Fair / Windy
539,9/23/2022,8:00 PM,77,69,21,Fair / Windy
540,9/23/2022,9:00 PM,73,88,21,Fair / Windy
541,9/23/2022,10:00 PM,73,88,23,Fair / Windy
542,9/23/2022,11:00 PM,72,100,20,Fair
1398,9/24/2022,12:00 AM,72,100,16,Fair
1399,9/24/2022,1:00 AM,72,100,16,Fair
1400,9/24/2022,2:00 AM,70,100,13,Partly Cloudy
1401,9/24/2022,3:00 AM,72,100,12,Mostly Cloudy
1402,9/24/2022,4:00 AM,70,100,0,Mostly Cloudy
1403,9/24/2022,5:00 AM,70,100,7,Mostly Cloudy
1404,9/24/2022,6:00 AM,68,100,5,Mostly Cloudy
1405,9/24/2022,7:00 AM,68,100,6,Partly Cloudy
1406,9/24/2022,8:00 AM,70,100,7,Fog
1407,9/24/2022,8:28 AM,70,100,9,Fair
1408,9/24/2022,9:00 AM,72,100,13,Mostly Cloudy
1409,9/24/2022,10:00 AM,73,100,20,Light Rain
1410,9/24/2022,11:00 AM,77,100,24,Fair / Windy
1411,9/24/2022,12:00 PM,77,94,24,Fair / Windy
1412,9/24/2022,1:00 PM,79,83,21,Fair / Windy
1413,9/24/2022,2:00 PM,82,62,21,Fair / Windy
1414,9/24/2022,3:00 PM,82,58,20,Fair
1415,9/24/2022,4:00 PM,82,54,21,Fair / Windy
1416,9/24/2022,5:00 PM,82,58,22,Fair / Windy
1417,9/24/2022,6:00 PM,81,61,23,Fair / Windy
1418,9/24/2022,7:00 PM,77,74,24,Fair / Windy
1419,9/24/2022,8:00 PM,75,78,23,Fair / Windy
1420,9/24/2022,9:00 PM,75,83,22,Fair / Windy
1421,9/24/2022,10:00 PM,75,83,22,Fair / Windy
1422,9/24/2022,11:00 PM,73,100,24,Fair / Windy
567,9/25/2022,12:00 AM,73,100,20,Fair
568,9/25/2022,1:00 AM,75,100,18,Fair
569,9/25/2022,2:00 AM,73,88,17,Fair
570,9/25/2022,3:00 AM,72,100,6,Fair
571,9/25/2022,4:00 AM,72,100,12,Fair
572,9/25/2022,5:00 AM,72,100,10,Fair
573,9/25/2022,6:00 AM,73,78,8,Fair
574,9/25/2022,7:00 AM,73,78,8,Fair
575,9/25/2022,8:00 AM,72,88,3,Fair
576,9/25/2022,9:00 AM,70,100,9,Fair
577,9/25/2022,10:00 AM,70,100,14,Fair
578,9/25/2022,11:00 AM,75,94,21,Fair / Windy
579,9/25/2022,12:00 PM,81,79,17,Fair
580,9/25/2022,1:00 PM,82,66,17,Fair
581,9/25/2022,2:00 PM,86,51,21,Fair / Windy
582,9/25/2022,3:00 PM,86,45,17,Fair
583,9/25/2022,4:00 PM,88,43,17,Fair
584,9/25/2022,5:00 PM,86,45,22,Mostly Cloudy / Windy
585,9/25/2022,6:00 PM,82,54,22,Mostly Cloudy / Windy
586,9/25/2022,7:00 PM,77,74,23,Mostly Cloudy / Windy
587,9/25/2022,8:00 PM,75,78,24,Mostly Cloudy / Windy
588,9/25/2022,9:00 PM,75,78,17,Mostly Cloudy
589,9/25/2022,10:00 PM,75,78,15,Partly Cloudy
590,9/25/2022,11:00 PM,73,88,13,Partly Cloudy
591,9/26/2022,12:00 AM,73,88,14,Partly Cloudy
592,9/26/2022,1:00 AM,72,100,9,Partly Cloudy
593,9/26/2022,3:00 AM,72,100,7,Partly Cloudy
594,9/26/2022,4:00 AM,72,100,3,Partly Cloudy
595,9/26/2022,5:00 AM,72,100,5,Partly Cloudy
596,9/26/2022,6:00 AM,70,100,10,Partly Cloudy
597,9/26/2022,8:00 AM,68,100,18,Partly Cloudy
598,9/26/2022,9:00 AM,70,100,16,Partly Cloudy
599,9/26/2022,10:00 AM,73,100,16,Partly Cloudy
600,9/26/2022,11:00 AM,79,69,18,Partly Cloudy
601,9/26/2022,12:00 PM,82,54,18,Partly Cloudy
602,9/26/2022,1:00 PM,86,45,14,Fair
603,9/26/2022,2:00 PM,86,48,9,Fair
604,9/26/2022,3:00 PM,88,46,9,Fair
605,9/26/2022,4:00 PM,88,43,16,Fair
606,9/26/2022,5:00 PM,88,40,16,Fair
607,9/26/2022,6:00 PM,84,42,23,Mostly Cloudy / Windy
608,9/26/2022,7:00 PM,81,48,23,Mostly Cloudy / Windy
609,9/26/2022,8:00 PM,75,65,23,Mostly Cloudy / Windy
610,9/26/2022,9:00 PM,73,65,22,Fair / Windy
611,9/26/2022,10:00 PM,73,65,22,Fair / Windy
612,9/26/2022,11:00 PM,72,69,21,Fair / Windy
1423,9/27/2022,12:00 AM,72,73,21,Fair / Windy
1424,9/27/2022,1:00 AM,72,78,22,Fair / Windy
1425,9/27/2022,2:00 AM,72,78,22,Fair / Windy
1426,9/27/2022,3:00 AM,70,88,20,Fair
1427,9/27/2022,4:00 AM,70,94,18,Fair
1428,9/27/2022,5:00 AM,70,100,18,Fair
1429,9/27/2022,6:00 AM,70,100,18,Fair
1430,9/27/2022,7:00 AM,70,100,18,Partly Cloudy
1431,9/27/2022,8:00 AM,70,100,18,Mostly Cloudy
1432,9/27/2022,9:00 AM,70,100,20,Partly Cloudy
1433,9/27/2022,10:00 AM,72,88,15,Mostly Cloudy
1434,9/27/2022,11:00 AM,75,69,24,Fair / Windy
1435,9/27/2022,12:00 PM,79,54,22,Fair / Windy
1436,9/27/2022,1:00 PM,82,45,20,Fair
1437,9/27/2022,2:00 PM,84,40,20,Fair
1438,9/27/2022,2:50 PM,86,40,21,Haze / Windy
1439,9/27/2022,3:00 PM,86,40,21,Haze / Windy
1440,9/27/2022,4:00 PM,86,40,24,Haze / Windy
1441,9/27/2022,5:00 PM,84,40,24,Haze / Windy
1442,9/27/2022,6:00 PM,82,42,25,Haze / Windy
1443,9/27/2022,7:00 PM,79,44,26,Haze / Windy
1444,9/27/2022,8:00 PM,75,50,24,Fair / Windy
1445,9/27/2022,9:00 PM,73,57,21,Fair / Windy
1446,9/27/2022,10:00 PM,72,69,20,Fair
1447,9/27/2022,11:00 PM,72,73,21,Fair / Windy
1448,9/28/2022,12:00 AM,70,83,20,Fair
1449,9/28/2022,1:00 AM,70,83,17,Fair
1450,9/28/2022,2:00 AM,70,94,16,Fair
1451,9/28/2022,3:00 AM,70,100,17,Fair
1452,9/28/2022,4:00 AM,68,100,15,Fair
1453,9/28/2022,5:00 AM,68,100,16,Fair
1454,9/28/2022,6:00 AM,68,100,16,Fair
1455,9/28/2022,7:00 AM,68,100,16,Fair
1456,9/28/2022,8:00 AM,66,100,17,Fair
1457,9/28/2022,9:00 AM,70,100,18,Fair
1458,9/28/2022,10:00 AM,72,100,23,Fair / Windy
1459,9/28/2022,10:30 AM,75,78,22,Fair / Windy
1460,9/28/2022,11:00 AM,75,65,24,Fair / Windy
1461,9/28/2022,12:00 PM,79,51,22,Fair / Windy
1462,9/28/2022,1:00 PM,81,45,20,Fair
1463,9/28/2022,2:00 PM,84,37,20,Fair
1464,9/28/2022,3:00 PM,84,35,20,Fair
1465,9/28/2022,4:00 PM,84,35,20,Fair
1466,9/28/2022,5:00 PM,84,35,22,Fair / Windy
1467,9/28/2022,6:00 PM,82,39,23,Fair / Windy
1468,9/28/2022,7:00 PM,77,54,23,Fair / Windy
1469,9/28/2022,8:00 PM,73,65,21,Fair / Windy
1470,9/28/2022,9:00 PM,72,78,18,Fair
1471,9/28/2022,10:00 PM,72,73,15,Fair
1472,9/28/2022,11:00 PM,70,83,16,Fair
661,9/29/2022,12:00 AM,70,88,13,Fair
662,9/29/2022,1:00 AM,70,94,12,Fair
663,9/29/2022,2:00 AM,68,100,10,Fair
664,9/29/2022,3:00 AM,68,100,12,Fair
665,9/29/2022,4:00 AM,68,100,10,Fair
666,9/29/2022,5:00 AM,68,100,12,Fair
667,9/29/2022,6:00 AM,66,100,10,Partly Cloudy
668,9/29/2022,7:00 AM,66,100,9,Fair
669,9/29/2022,8:00 AM,66,100,9,Fair
670,9/29/2022,9:00 AM,70,100,10,Fair
671,9/29/2022,10:00 AM,73,100,18,Partly Cloudy
672,9/29/2022,11:00 AM,77,69,18,Mostly Cloudy
673,9/29/2022,12:00 PM,79,54,20,Mostly Cloudy
674,9/29/2022,1:00 PM,79,54,18,Mostly Cloudy
675,9/29/2022,2:00 PM,81,51,17,Partly Cloudy
676,9/29/2022,3:00 PM,81,51,21,Partly Cloudy / Windy
677,9/29/2022,4:00 PM,81,54,22,Partly Cloudy / Windy
678,9/29/2022,5:00 PM,79,54,22,Partly Cloudy / Windy
679,9/29/2022,6:00 PM,79,54,23,Partly Cloudy / Windy
680,9/29/2022,7:00 PM,77,65,21,Partly Cloudy / Windy
681,9/29/2022,8:00 PM,73,83,20,Partly Cloudy
682,9/29/2022,9:00 PM,72,88,18,Partly Cloudy
683,9/29/2022,10:00 PM,70,100,14,Partly Cloudy
684,9/29/2022,11:00 PM,70,100,14,Partly Cloudy
685,9/30/2022,12:00 AM,68,100,10,Partly Cloudy
686,9/30/2022,1:00 AM,68,100,12,Partly Cloudy
687,9/30/2022,2:00 AM,66,100,8,Fair
688,9/30/2022,3:00 AM,66,100,7,Fair
689,9/30/2022,4:00 AM,66,100,10,Fair
690,9/30/2022,5:00 AM,68,100,10,Fair
691,9/30/2022,6:00 AM,66,100,10,Fair
692,9/30/2022,7:00 AM,66,100,9,Fair
693,9/30/2022,8:00 AM,64,100,7,Mostly Cloudy
694,9/30/2022,9:00 AM,68,100,7,Mostly Cloudy
695,9/30/2022,10:00 AM,72,100,14,Mostly Cloudy
696,9/30/2022,11:00 AM,73,100,22,Mostly Cloudy / Windy
697,9/30/2022,12:00 PM,81,48,28,Partly Cloudy / Windy
698,9/30/2022,1:00 PM,81,51,24,Partly Cloudy / Windy
699,9/30/2022,2:00 PM,79,61,22,Mostly Cloudy / Windy
700,9/30/2022,2:10 PM,81,58,24,Sand / Windy
701,9/30/2022,3:00 PM,81,58,13,Mostly Cloudy
702,9/30/2022,4:00 PM,79,57,28,Fair / Windy
703,9/30/2022,5:00 PM,77,65,25,Fair / Windy
704,9/30/2022,6:00 PM,77,65,25,Fair / Windy
705,9/30/2022,7:00 PM,75,73,21,Partly Cloudy / Windy
706,9/30/2022,8:00 PM,72,88,22,Partly Cloudy / Windy
707,9/30/2022,9:00 PM,70,100,18,Partly Cloudy
708,9/30/2022,10:00 PM,70,100,13,Fair
