ind,date,time,temp,hum,wind,condition
484,5/22/2022,11:00 AM,72,69,23,Mostly Cloudy / Windy
485,5/22/2022,12:00 PM,75,61,21,Fair / Windy
486,5/22/2022,1:00 PM,79,51,21,Fair / Windy
487,5/22/2022,2:00 PM,81,48,21,Fair / Windy
488,5/22/2022,3:00 PM,81,48,22,Fair / Windy
489,5/22/2022,4:00 PM,81,45,22,Fair / Windy
490,5/22/2022,5:00 PM,81,48,23,Fair / Windy
491,5/22/2022,6:00 PM,79,51,23,Fair / Windy
492,5/22/2022,7:00 PM,75,61,24,Fair / Windy
493,5/22/2022,8:00 PM,72,73,24,Partly Cloudy / Windy
494,5/22/2022,9:00 PM,70,78,23,Cloudy / Windy
495,5/22/2022,10:00 PM,68,83,21,Mostly Cloudy / Windy
496,5/22/2022,11:00 PM,68,88,22,Mostly Cloudy / Windy
497,5/23/2022,12:00 AM,68,94,22,Mostly Cloudy / Windy
498,5/23/2022,1:00 AM,68,94,21,Mostly Cloudy / Windy
499,5/23/2022,2:00 AM,68,100,21,Mostly Cloudy / Windy
500,5/23/2022,3:00 AM,68,100,20,Mostly Cloudy
501,5/23/2022,4:00 AM,68,100,21,Mostly Cloudy / Windy
502,5/23/2022,5:00 AM,68,100,21,Mostly Cloudy / Windy
503,5/23/2022,7:00 AM,66,100,20,Cloudy
504,5/23/2022,8:00 AM,66,100,18,Fair
505,5/23/2022,9:00 AM,66,100,16,Cloudy
506,5/23/2022,10:00 AM,68,100,18,Cloudy
507,5/23/2022,11:00 AM,70,94,17,Cloudy
508,5/23/2022,12:00 PM,73,83,16,Mostly Cloudy
509,5/23/2022,1:00 PM,77,65,18,Partly Cloudy
510,5/23/2022,2:00 PM,79,57,18,Fair
511,5/23/2022,3:00 PM,81,51,22,Fair / Windy
512,5/23/2022,4:00 PM,81,51,21,Fair / Windy
513,5/23/2022,5:00 PM,79,54,23,Fair / Windy
514,5/23/2022,6:00 PM,77,57,24,Fair / Windy
515,5/23/2022,7:00 PM,75,61,23,Fair / Windy
516,5/23/2022,8:00 PM,72,73,22,Mostly Cloudy / Windy
517,5/23/2022,9:00 PM,70,78,18,Mostly Cloudy
518,5/23/2022,10:00 PM,68,83,22,Mostly Cloudy / Windy
519,5/23/2022,11:00 PM,68,83,22,Mostly Cloudy / Windy
520,5/24/2022,12:00 AM,68,83,20,Mostly Cloudy
521,5/24/2022,1:00 AM,66,88,22,Mostly Cloudy / Windy
522,5/24/2022,2:00 AM,66,88,21,Mostly Cloudy / Windy
523,5/24/2022,3:00 AM,66,88,20,Mostly Cloudy
524,5/24/2022,6:00 AM,66,88,20,Mostly Cloudy
525,5/24/2022,7:00 AM,66,88,20,Mostly Cloudy
526,5/24/2022,8:00 AM,66,83,18,Mostly Cloudy
527,5/24/2022,9:00 AM,68,78,21,Mostly Cloudy / Windy
528,5/24/2022,10:00 AM,72,64,21,Partly Cloudy / Windy
529,5/24/2022,11:00 AM,73,57,22,Fair / Windy
530,5/24/2022,12:00 PM,75,53,21,Fair / Windy
531,5/24/2022,1:00 PM,79,44,21,Fair / Windy
532,5/24/2022,2:00 PM,79,42,21,Fair / Windy
533,5/24/2022,3:00 PM,82,37,24,Fair / Windy
534,5/24/2022,4:00 PM,82,37,17,Fair
535,5/24/2022,5:00 PM,81,42,24,Sand / Windy
536,5/24/2022,6:00 PM,77,47,24,Fair / Windy
537,5/24/2022,7:00 PM,75,57,23,Fair / Windy
538,5/24/2022,8:00 PM,72,64,26,Fair / Windy
539,5/24/2022,9:00 PM,70,73,24,Fair / Windy
540,5/24/2022,10:00 PM,70,73,23,Partly Cloudy / Windy
541,5/24/2022,11:00 PM,66,88,21,Partly Cloudy / Windy
542,5/25/2022,12:00 AM,66,100,20,Partly Cloudy
543,5/25/2022,1:00 AM,66,94,23,Mostly Cloudy / Windy
544,5/25/2022,2:00 AM,66,88,23,Cloudy / Windy
545,5/25/2022,3:00 AM,66,88,22,Cloudy / Windy
546,5/25/2022,4:00 AM,66,88,18,Cloudy
547,5/25/2022,5:00 AM,66,83,17,Cloudy
548,5/25/2022,6:00 AM,66,83,17,Cloudy
549,5/25/2022,7:00 AM,66,83,17,Cloudy
550,5/25/2022,8:00 AM,66,88,17,Cloudy
551,5/25/2022,9:00 AM,68,83,20,Cloudy
552,5/25/2022,10:00 AM,70,73,21,Mostly Cloudy / Windy
553,5/25/2022,11:00 AM,70,73,21,Partly Cloudy / Windy
554,5/25/2022,12:00 PM,75,53,22,Partly Cloudy / Windy
555,5/25/2022,1:00 PM,77,50,21,Partly Cloudy / Windy
556,5/25/2022,2:00 PM,79,42,20,Fair
557,5/25/2022,3:00 PM,81,42,17,Fair
558,5/25/2022,4:00 PM,81,42,18,Fair
559,5/25/2022,5:00 PM,79,44,21,Fair / Windy
560,5/25/2022,6:00 PM,79,44,21,Fair / Windy
561,5/25/2022,7:00 PM,75,53,23,Fair / Windy
562,5/25/2022,8:00 PM,72,60,22,Fair / Windy
563,5/25/2022,9:00 PM,68,73,20,Fair
564,5/25/2022,10:00 PM,66,83,20,Fair
565,5/25/2022,11:00 PM,66,83,18,Fair
566,5/26/2022,12:00 AM,64,94,17,Fair
567,5/26/2022,1:00 AM,64,100,15,Fair
568,5/26/2022,2:00 AM,64,100,0,Partly Cloudy
569,5/26/2022,3:00 AM,63,100,12,Mostly Cloudy
570,5/26/2022,4:00 AM,64,100,15,Partly Cloudy
571,5/26/2022,5:00 AM,64,100,16,Partly Cloudy
572,5/26/2022,6:00 AM,64,100,20,Partly Cloudy
573,5/26/2022,7:00 AM,64,100,15,Mostly Cloudy
574,5/26/2022,8:00 AM,66,94,15,Mostly Cloudy
575,5/26/2022,9:00 AM,66,94,15,Mostly Cloudy
576,5/26/2022,10:00 AM,68,88,14,Mostly Cloudy
577,5/26/2022,11:00 AM,72,78,13,Fair
578,5/26/2022,12:00 PM,73,69,13,Partly Cloudy
579,5/26/2022,1:00 PM,77,54,17,Partly Cloudy
580,5/26/2022,2:00 PM,81,45,15,Partly Cloudy
581,5/26/2022,3:00 PM,81,48,16,Partly Cloudy
582,5/26/2022,4:00 PM,84,40,16,Fair
583,5/26/2022,5:00 PM,84,40,17,Fair
584,5/26/2022,6:00 PM,82,42,16,Fair
585,5/26/2022,7:00 PM,79,51,16,Fair
586,5/26/2022,8:00 PM,75,57,17,Fair
587,5/26/2022,9:00 PM,72,69,18,Fair
588,5/26/2022,10:00 PM,68,83,15,Fair
589,5/26/2022,11:00 PM,68,94,14,Fair
590,5/27/2022,12:00 AM,66,100,13,Fair
591,5/27/2022,1:00 AM,66,100,14,Fair
592,5/27/2022,2:00 AM,64,100,10,Fair
593,5/27/2022,3:00 AM,64,100,13,Partly Cloudy
594,5/27/2022,4:00 AM,66,100,14,Mostly Cloudy
595,5/27/2022,5:00 AM,66,100,15,Mostly Cloudy
596,5/27/2022,6:00 AM,66,100,13,Mostly Cloudy
597,5/27/2022,7:00 AM,66,100,13,Mostly Cloudy
598,5/27/2022,8:00 AM,66,100,14,Mostly Cloudy
599,5/27/2022,9:00 AM,66,94,17,Partly Cloudy
600,5/27/2022,10:00 AM,72,88,16,Partly Cloudy
601,5/27/2022,11:00 AM,73,78,10,Fair
602,5/27/2022,12:00 PM,77,54,12,Fair
603,5/27/2022,1:00 PM,81,51,13,Fair
604,5/27/2022,2:00 PM,81,51,17,Fair
605,5/27/2022,3:00 PM,81,51,21,Fair / Windy
606,5/27/2022,4:00 PM,81,48,21,Fair / Windy
607,5/27/2022,5:00 PM,81,45,18,Fair
608,5/27/2022,6:00 PM,77,54,22,Fair / Windy
609,5/27/2022,7:00 PM,75,57,18,Fair
610,5/27/2022,8:00 PM,73,61,18,Fair
611,5/27/2022,9:00 PM,72,69,15,Fair
612,5/27/2022,10:00 PM,70,78,17,Fair
613,5/27/2022,11:00 PM,68,88,15,Fair
614,5/28/2022,12:00 AM,68,100,14,Fair
615,5/28/2022,1:00 AM,66,100,13,Fair
616,5/28/2022,2:00 AM,66,100,12,Fair
617,5/28/2022,3:00 AM,64,100,9,Fair
618,5/28/2022,4:00 AM,66,100,13,Fair
619,5/28/2022,5:00 AM,66,100,14,Fair
620,5/28/2022,6:00 AM,66,100,10,Mostly Cloudy
621,5/28/2022,7:00 AM,66,100,7,Cloudy
622,5/28/2022,8:00 AM,66,100,9,Cloudy
623,5/28/2022,9:00 AM,68,94,12,Mostly Cloudy
624,5/28/2022,10:00 AM,70,88,14,Partly Cloudy
625,5/28/2022,11:00 AM,73,69,14,Fair
626,5/28/2022,12:00 PM,75,57,12,Fair
627,5/28/2022,1:00 PM,77,54,14,Fair
628,5/28/2022,2:00 PM,77,50,13,Fair
629,5/28/2022,3:00 PM,79,47,15,Fair
630,5/28/2022,4:00 PM,81,45,16,Fair
631,5/28/2022,5:00 PM,79,47,18,Fair
632,5/28/2022,6:00 PM,77,50,21,Fair / Windy
633,5/28/2022,7:00 PM,75,53,18,Fair
634,5/28/2022,8:00 PM,72,64,16,Fair
635,5/28/2022,9:00 PM,68,83,13,Fair
636,5/28/2022,10:00 PM,68,83,14,Fair
637,5/28/2022,11:00 PM,68,83,14,Fair
638,5/29/2022,12:00 AM,66,88,10,Fair
639,5/29/2022,1:00 AM,66,94,10,Fair
640,5/29/2022,2:00 AM,64,100,7,Fair
641,5/29/2022,3:00 AM,64,100,6,Fair
642,5/29/2022,4:00 AM,63,100,3,Fair
643,5/29/2022,5:00 AM,64,100,7,Fair
644,5/29/2022,6:00 AM,64,100,6,Fair
645,5/29/2022,7:00 AM,63,100,3,Mostly Cloudy
646,5/29/2022,8:00 AM,63,100,2,Partly Cloudy
647,5/29/2022,9:00 AM,66,100,1,Partly Cloudy
648,5/29/2022,10:00 AM,68,94,5,Partly Cloudy
649,5/29/2022,11:00 AM,72,57,8,Partly Cloudy
650,5/29/2022,12:00 PM,73,50,9,Partly Cloudy
651,5/29/2022,1:00 PM,75,47,10,Fair
652,5/29/2022,2:00 PM,77,44,10,Fair
653,5/29/2022,3:00 PM,77,41,14,Fair
654,5/29/2022,4:00 PM,75,47,14,Fair
655,5/29/2022,5:00 PM,75,47,14,Fair
656,5/29/2022,6:00 PM,75,47,13,Fair
657,5/29/2022,7:00 PM,75,50,13,Fair
658,5/29/2022,9:00 PM,70,68,10,Fair
659,5/29/2022,10:00 PM,68,78,10,Fair
660,5/29/2022,11:00 PM,66,94,6,Fair
661,5/30/2022,12:00 AM,66,94,3,Fair
662,5/30/2022,1:00 AM,64,100,3,Fair
663,5/30/2022,2:00 AM,64,100,1,Fair
664,5/30/2022,3:00 AM,64,100,1,Fair
665,5/30/2022,4:00 AM,63,100,5,Fair
666,5/30/2022,5:00 AM,63,100,3,Fair
667,5/30/2022,6:00 AM,61,100,3,Fair
668,5/30/2022,7:00 AM,61,100,2,Fair
669,5/30/2022,8:00 AM,63,100,5,Fair
670,5/30/2022,9:00 AM,66,94,6,Fair
671,5/30/2022,10:00 AM,70,73,6,Fair
672,5/30/2022,11:00 AM,73,57,6,Fair
673,5/30/2022,12:00 PM,75,50,5,Fair
674,5/30/2022,1:00 PM,77,44,7,Fair
675,5/30/2022,2:00 PM,81,45,7,Fair
676,5/30/2022,3:00 PM,81,45,0,Fair
677,5/30/2022,4:00 PM,81,39,10,Fair
678,5/30/2022,5:00 PM,81,42,10,Fair
679,5/30/2022,6:00 PM,77,54,15,Fair
680,5/30/2022,7:00 PM,75,53,15,Fair
681,5/30/2022,8:00 PM,72,73,14,Fair
682,5/30/2022,9:00 PM,70,83,10,Fair
683,5/30/2022,10:00 PM,54,0,10,Fair
684,5/30/2022,11:00 PM,68,100,6,Fair
685,5/31/2022,12:00 AM,68,100,6,Fair
686,5/31/2022,1:00 AM,66,100,3,Fair
687,5/31/2022,3:00 AM,64,100,5,Fair
688,5/31/2022,4:00 AM,64,100,5,Fair
689,5/31/2022,5:00 AM,64,100,6,Fair
690,5/31/2022,6:00 AM,63,100,1,Fair
691,5/31/2022,7:00 AM,63,100,1,Fair
692,5/31/2022,8:00 AM,64,100,5,Partly Cloudy
693,5/31/2022,9:00 AM,68,100,6,Partly Cloudy
694,5/31/2022,10:00 AM,72,100,8,Partly Cloudy
695,5/31/2022,11:00 AM,73,88,7,Partly Cloudy
696,5/31/2022,12:00 PM,77,74,10,Partly Cloudy
697,5/31/2022,1:00 PM,77,74,12,Fair
698,5/31/2022,2:00 PM,79,61,10,Fair
699,5/31/2022,3:00 PM,81,54,12,Fair
700,5/31/2022,4:00 PM,81,51,15,Fair
701,5/31/2022,5:00 PM,81,51,16,Fair
702,5/31/2022,6:00 PM,81,51,15,Fair
703,5/31/2022,7:00 PM,77,61,15,Fair
704,5/31/2022,8:00 PM,73,83,15,Fair
705,5/31/2022,9:00 PM,70,100,14,Fair
706,5/31/2022,10:00 PM,70,100,6,Fair
707,5/31/2022,11:00 PM,68,100,9,Fair
