ind,date,time,temp,hum,wind,condition
50,8/17/2022,9:00 AM,72,100,16,Mostly Cloudy
51,8/17/2022,10:00 AM,75,94,23,Mostly Cloudy / Windy
52,8/17/2022,11:00 AM,79,69,22,Mostly Cloudy / Windy
53,8/17/2022,12:00 PM,81,54,23,Fair / Windy
54,8/17/2022,1:00 PM,82,48,25,Fair / Windy
55,8/17/2022,2:00 PM,84,45,26,Fair / Windy
56,8/17/2022,3:00 PM,84,45,26,Fair / Windy
57,8/17/2022,4:00 PM,84,45,25,Fair / Windy
58,8/17/2022,5:00 PM,84,45,26,Fair / Windy
59,8/17/2022,6:00 PM,82,48,26,Fair / Windy
60,8/17/2022,7:00 PM,79,57,26,Fair / Windy
61,8/17/2022,8:00 PM,77,65,25,Partly Cloudy / Windy
62,8/17/2022,9:00 PM,73,73,24,Partly Cloudy / Windy
63,8/17/2022,10:00 PM,72,88,21,Partly Cloudy / Windy
64,8/17/2022,11:00 PM,72,100,21,Partly Cloudy / Windy
395,8/18/2022,12:00 AM,70.0,100.0,20.0,Partly Cloudy
396,8/18/2022,1:00 AM,72.0,100.0,17.0,Partly Cloudy
397,8/18/2022,2:00 AM,72.0,100.0,17.0,Partly Cloudy
398,8/18/2022,3:00 AM,70.0,100.0,20.0,Partly Cloudy
399,8/18/2022,4:00 AM,70.0,100.0,18.0,Partly Cloudy
400,8/18/2022,5:00 AM,70.0,100.0,17.0,Partly Cloudy
401,8/18/2022,6:00 AM,70.0,100.0,21.0,Partly Cloudy / Windy
402,8/18/2022,7:00 AM,70.0,100.0,14.0,Partly Cloudy
403,8/18/2022,8:00 AM,70.0,100.0,21.0,Cloudy / Windy
404,8/18/2022,9:00 AM,72.0,100.0,21.0,Cloudy / Windy
405,8/18/2022,10:00 AM,73.0,94.0,23.0,Cloudy / Windy
406,8/18/2022,11:00 AM,75.0,89.0,23.0,Mostly Cloudy / Windy
407,8/18/2022,12:00 PM,79.0,74.0,23.0,Mostly Cloudy / Windy
408,8/18/2022,1:00 PM,81.0,61.0,22.0,Fair / Windy
409,8/18/2022,2:00 PM,84.0,51.0,20.0,Fair
410,8/18/2022,3:00 PM,84.0,51.0,20.0,Fair
411,8/18/2022,4:00 PM,86.0,45.0,21.0,Fair / Windy
412,8/18/2022,5:00 PM,84.0,48.0,22.0,Fair / Windy
413,8/18/2022,6:00 PM,82.0,54.0,22.0,Fair / Windy
414,8/18/2022,7:00 PM,79.0,61.0,21.0,Fair / Windy
415,8/18/2022,8:00 PM,79.0,65.0,22.0,Fair / Windy
87,8/18/2022,9:00 PM,73,83,18,Mostly Cloudy
87,8/18/2022,10:00 PM,72,94,22,Partly Cloudy / Windy
88,8/18/2022,11:00 PM,72,100,18,Mostly Cloudy
419,8/19/2022,12:00 AM,72.0,100.0,21.0,Mostly Cloudy / Windy
420,8/19/2022,1:00 AM,72.0,100.0,21.0,Mostly Cloudy / Windy
421,8/19/2022,2:00 AM,0.0,0.0,15.0,Partly Cloudy
422,8/19/2022,3:00 AM,70.0,100.0,14.0,Partly Cloudy
423,8/19/2022,4:00 AM,70.0,100.0,13.0,Mostly Cloudy
424,8/19/2022,5:00 AM,70.0,100.0,13.0,Mostly Cloudy
425,8/19/2022,6:00 AM,70.0,100.0,14.0,Mostly Cloudy
426,8/19/2022,7:00 AM,70.0,100.0,15.0,Mostly Cloudy
427,8/19/2022,8:00 AM,70.0,100.0,16.0,Cloudy
428,8/19/2022,9:00 AM,72.0,100.0,17.0,Cloudy
429,8/19/2022,10:00 AM,73.0,100.0,18.0,Cloudy
430,8/19/2022,11:00 AM,75.0,100.0,18.0,Partly Cloudy
431,8/19/2022,12:00 PM,79.0,83.0,17.0,Fair
432,8/19/2022,1:00 PM,82.0,62.0,16.0,Fair
433,8/19/2022,2:00 PM,84.0,58.0,16.0,Partly Cloudy
434,8/19/2022,3:00 PM,86.0,55.0,17.0,Mostly Cloudy
435,8/19/2022,4:00 PM,86.0,55.0,20.0,Fair
436,8/19/2022,5:00 PM,86.0,55.0,16.0,Fair
437,8/19/2022,6:00 PM,84.0,58.0,18.0,Fair
438,8/19/2022,7:00 PM,81.0,65.0,20.0,Fair
439,8/19/2022,8:00 PM,77.0,78.0,23.0,Fair / Windy
440,8/19/2022,9:00 PM,75.0,94.0,21.0,Fair / Windy
441,8/19/2022,10:00 PM,73.0,100.0,20.0,Partly Cloudy
442,8/19/2022,11:00 PM,73.0,100.0,20.0,Partly Cloudy
443,8/20/2022,12:00 AM,73.0,100.0,23.0,Partly Cloudy / Windy
444,8/20/2022,1:00 AM,72.0,100.0,16.0,Partly Cloudy
445,8/20/2022,2:00 AM,72.0,100.0,16.0,Mostly Cloudy
446,8/20/2022,3:00 AM,72.0,100.0,14.0,Cloudy
447,8/20/2022,4:00 AM,72.0,100.0,13.0,Cloudy
448,8/20/2022,5:00 AM,72.0,100.0,15.0,Cloudy
449,8/20/2022,6:00 AM,72.0,100.0,15.0,Cloudy
450,8/20/2022,7:00 AM,70.0,100.0,14.0,Partly Cloudy
451,8/20/2022,8:00 AM,70.0,100.0,16.0,Partly Cloudy
452,8/20/2022,9:00 AM,72.0,100.0,15.0,Partly Cloudy
453,8/20/2022,10:00 AM,75.0,100.0,21.0,Fair / Windy
454,8/20/2022,11:00 AM,81.0,84.0,23.0,Fair / Windy
455,8/20/2022,12:00 PM,84.0,58.0,21.0,Fair / Windy
456,8/20/2022,1:00 PM,90.0,46.0,20.0,Fair
457,8/20/2022,2:00 PM,93.0,36.0,21.0,Fair / Windy
458,8/20/2022,3:00 PM,95.0,34.0,17.0,Fair
459,8/20/2022,4:00 PM,91.0,43.0,21.0,Fair / Windy
460,8/20/2022,5:00 PM,90.0,43.0,24.0,Fair / Windy
461,8/20/2022,6:00 PM,88.0,46.0,22.0,Fair / Windy
462,8/20/2022,7:00 PM,86.0,43.0,25.0,Fair / Windy
463,8/20/2022,8:00 PM,82.0,54.0,25.0,Sand / Windy
464,8/20/2022,9:00 PM,79.0,69.0,22.0,Fair / Windy
465,8/20/2022,10:00 PM,75.0,94.0,24.0,Fair / Windy
466,8/20/2022,11:00 PM,75.0,100.0,18.0,Fair
467,8/21/2022,12:00 AM,73.0,100.0,26.0,Fair / Windy
468,8/21/2022,1:00 AM,73.0,100.0,21.0,Fair / Windy
469,8/21/2022,2:00 AM,72.0,100.0,24.0,Fair / Windy
470,8/21/2022,3:00 AM,72.0,100.0,21.0,Partly Cloudy / Windy
471,8/21/2022,4:00 AM,72.0,100.0,16.0,Fog
472,8/21/2022,5:00 AM,72.0,100.0,16.0,Fog
473,8/21/2022,6:00 AM,70.0,100.0,15.0,Fog
474,8/21/2022,7:00 AM,70.0,100.0,14.0,Mostly Cloudy
475,8/21/2022,8:00 AM,70.0,100.0,16.0,Cloudy
476,8/21/2022,9:00 AM,72.0,100.0,13.0,Mostly Cloudy
477,8/21/2022,10:00 AM,75.0,100.0,17.0,Fair
478,8/21/2022,11:00 AM,79.0,100.0,16.0,Fair
479,8/21/2022,12:00 PM,82.0,89.0,13.0,Fair
480,8/21/2022,1:00 PM,84.0,70.0,18.0,Fair
481,8/21/2022,2:00 PM,88.0,62.0,18.0,Fair
482,8/21/2022,3:00 PM,86.0,66.0,20.0,Fair
483,8/21/2022,4:00 PM,86.0,66.0,20.0,Fair
484,8/21/2022,5:00 PM,84.0,70.0,21.0,Fair / Windy
485,8/21/2022,6:00 PM,82.0,74.0,22.0,Fair / Windy
486,8/21/2022,7:00 PM,81.0,79.0,23.0,Fair / Windy
487,8/21/2022,8:00 PM,77.0,100.0,21.0,Fair / Windy
488,8/21/2022,9:00 PM,75.0,100.0,22.0,Fair / Windy
489,8/21/2022,10:00 PM,75.0,100.0,20.0,Mostly Cloudy
490,8/21/2022,11:00 PM,73.0,100.0,20.0,Mostly Cloudy
491,8/22/2022,12:00 AM,73.0,100.0,15.0,Partly Cloudy
492,8/22/2022,1:00 AM,73.0,100.0,16.0,Fair
493,8/22/2022,2:00 AM,72.0,100.0,16.0,Fair
494,8/22/2022,3:00 AM,72.0,100.0,21.0,Fair / Windy
495,8/22/2022,4:00 AM,72.0,100.0,20.0,Fair
496,8/22/2022,5:00 AM,72.0,100.0,24.0,Fair / Windy
497,8/22/2022,6:00 AM,72.0,100.0,24.0,Fair / Windy
498,8/22/2022,7:00 AM,70.0,100.0,22.0,Fair / Windy
499,8/22/2022,8:00 AM,72.0,100.0,18.0,Fair
500,8/22/2022,9:00 AM,73.0,100.0,17.0,Fair
501,8/22/2022,10:00 AM,77.0,94.0,18.0,Partly Cloudy
502,8/22/2022,11:00 AM,82.0,58.0,25.0,Sand / Windy
503,8/22/2022,12:00 PM,84.0,55.0,23.0,Sand / Windy
504,8/22/2022,1:00 PM,88.0,49.0,23.0,Sand / Windy
505,8/22/2022,1:15 PM,88.0,46.0,23.0,Sand / Windy
506,8/22/2022,1:25 PM,88.0,46.0,23.0,Sandstorm / Windy
507,8/22/2022,1:50 PM,91.0,38.0,25.0,Sand / Windy
508,8/22/2022,2:00 PM,91.0,38.0,24.0,Sand / Windy
509,8/22/2022,2:30 PM,91.0,41.0,28.0,Sand / Windy
510,8/22/2022,3:00 PM,93.0,38.0,28.0,Sand / Windy
511,8/22/2022,3:15 PM,93.0,38.0,28.0,Fair / Windy
512,8/22/2022,4:00 PM,91.0,41.0,30.0,Fair / Windy
513,8/22/2022,4:50 PM,90.0,43.0,30.0,Sand / Windy
514,8/22/2022,5:00 PM,90.0,43.0,30.0,Sand / Windy
515,8/23/2022,12:00 AM,73.0,100.0,29.0,Fog / Windy
516,8/23/2022,1:00 AM,72.0,100.0,26.0,Partly Cloudy / Windy
517,8/23/2022,2:00 AM,72.0,100.0,25.0,Partly Cloudy / Windy
518,8/23/2022,3:00 AM,72.0,100.0,24.0,Partly Cloudy / Windy
519,8/23/2022,4:00 AM,72.0,100.0,20.0,Partly Cloudy
520,8/23/2022,5:00 AM,72.0,100.0,17.0,Partly Cloudy
521,8/23/2022,6:00 AM,0.0,0.0,16.0,Partly Cloudy
522,8/23/2022,7:00 AM,72.0,100.0,18.0,Partly Cloudy
523,8/23/2022,8:00 AM,72.0,100.0,20.0,Mostly Cloudy
524,8/23/2022,9:00 AM,86.0,100.0,21.0,Mostly Cloudy / Windy
525,8/23/2022,9:45 AM,77.0,100.0,23.0,Fair / Windy
526,8/23/2022,10:00 AM,77.0,100.0,22.0,Mostly Cloudy / Windy
527,8/23/2022,11:00 AM,79.0,89.0,24.0,Fair / Windy
528,8/23/2022,12:00 PM,84.0,66.0,22.0,Fair / Windy
529,8/23/2022,1:00 PM,86.0,51.0,23.0,Fair / Windy
530,8/23/2022,2:00 PM,84.0,62.0,21.0,Fair / Windy
531,8/23/2022,3:00 PM,82.0,66.0,17.0,Fair
532,8/23/2022,4:00 PM,82.0,62.0,24.0,Fair / Windy
533,8/23/2022,4:33 PM,82.0,62.0,33.0,Sand / Windy
534,8/23/2022,5:00 PM,82.0,58.0,35.0,Sand / Windy
535,8/23/2022,6:00 PM,82.0,58.0,26.0,Sand / Windy
536,8/23/2022,6:50 PM,81.0,65.0,22.0,Fair / Windy
537,8/23/2022,7:00 PM,79.0,74.0,29.0,Fair / Windy
538,8/23/2022,8:00 PM,77.0,78.0,32.0,Fair / Windy
538,8/23/2022,9:00 PM,75.0,94.0,28.0,Fair / Windy
538,8/23/2022,10:00 PM,73.0,100.0,31.0,Fair / Windy
538,8/23/2022,11:00 PM,73.0,100.0,23.0,Partly Cloudy / Windy
1070,8/24/2022,12:00 AM,72,100,26,Mostly Cloudy / Windy
1071,8/24/2022,1:00 AM,72,100,24,Mostly Cloudy / Windy
1072,8/24/2022,2:00 AM,72,100,25,Mostly Cloudy / Windy
1073,8/24/2022,3:00 AM,72,100,26,Mostly Cloudy / Windy
1074,8/24/2022,4:00 AM,72,100,30,Mostly Cloudy / Windy
1075,8/24/2022,5:00 AM,72,100,29,Mostly Cloudy / Windy
1076,8/24/2022,6:00 AM,72,100,29,Mostly Cloudy / Windy
1077,8/24/2022,7:00 AM,72,100,26,Cloudy / Windy
1078,8/24/2022,8:00 AM,72,100,28,Cloudy / Windy
1079,8/24/2022,9:00 AM,72,100,30,Cloudy / Windy
1080,8/24/2022,10:00 AM,72,100,28,Cloudy / Windy
1081,8/24/2022,10:22 AM,73,100,28,Mostly Cloudy / Windy
1082,8/24/2022,11:00 AM,75,100,30,Mostly Cloudy / Windy
1083,8/24/2022,12:00 PM,75,100,30,Mostly Cloudy / Windy
1084,8/24/2022,1:00 PM,79,78,31,Sand / Windy
1085,8/24/2022,1:20 PM,79,78,31,Sand / Windy
1086,8/24/2022,2:00 PM,82,66,29,Sand / Windy
1087,8/24/2022,3:00 PM,84,58,29,Sand / Windy
1088,8/24/2022,4:00 PM,84,58,28,Sand / Windy
1089,8/24/2022,5:00 PM,84,58,31,Sand / Windy
1090,8/24/2022,6:00 PM,82,58,30,Sand / Windy
1091,8/24/2022,7:00 PM,79,69,30,Sand / Windy
1092,8/24/2022,8:00 PM,75,83,29,Sand / Windy
1093,8/24/2022,8:33 PM,73,88,31,Fair / Windy
1094,8/24/2022,9:00 PM,73,94,28,Fair / Windy
1095,8/24/2022,10:00 PM,72,100,30,Partly Cloudy / Windy
1096,8/24/2022,11:00 PM,72,100,28,Partly Cloudy / Windy
1097,8/25/2022,12:00 AM,72,100,28,Mostly Cloudy / Windy
1098,8/25/2022,1:00 AM,72,100,29,Cloudy / Windy
1099,8/25/2022,2:00 AM,72,100,28,Cloudy / Windy
1100,8/25/2022,3:00 AM,72,100,24,Cloudy / Windy
1101,8/25/2022,4:00 AM,72,100,28,Cloudy / Windy
1102,8/25/2022,5:00 AM,72,100,25,Cloudy / Windy
1103,8/25/2022,6:00 AM,72,100,28,Cloudy / Windy
1104,8/25/2022,7:00 AM,72,100,26,Cloudy / Windy
1105,8/25/2022,8:00 AM,72,100,26,Cloudy / Windy
1106,8/25/2022,9:00 AM,72,100,28,Mostly Cloudy / Windy
1107,8/25/2022,10:00 AM,75,94,25,Mostly Cloudy / Windy
1108,8/25/2022,11:00 AM,77,83,26,Mostly Cloudy / Windy
1109,8/25/2022,12:00 PM,79,74,25,Partly Cloudy / Windy
1110,8/25/2022,1:00 PM,81,61,26,Fair / Windy
1111,8/25/2022,2:00 PM,82,58,26,Fair / Windy
1112,8/25/2022,3:00 PM,86,48,25,Fair / Windy
1113,8/25/2022,4:00 PM,86,48,28,Fair / Windy
1114,8/25/2022,5:00 PM,84,51,13,Fair
1115,8/25/2022,5:10 PM,84,51,25,Fair / Windy
1116,8/25/2022,6:00 PM,82,58,26,Fair / Windy
1117,8/25/2022,7:00 PM,79,65,28,Fair / Windy
1118,8/25/2022,8:00 PM,75,78,29,Partly Cloudy / Windy
1119,8/25/2022,9:00 PM,72,94,26,Partly Cloudy / Windy
1120,8/25/2022,10:00 PM,72,94,24,Mostly Cloudy / Windy
1121,8/25/2022,11:00 PM,72,94,26,Mostly Cloudy / Windy
587,8/26/2022,12:00 AM,72.0,94.0,24.0,Cloudy / Windy
588,8/26/2022,1:00 AM,72.0,94.0,25.0,Cloudy / Windy
589,8/26/2022,2:00 AM,72.0,100.0,24.0,Cloudy / Windy
590,8/26/2022,3:00 AM,72.0,100.0,21.0,Cloudy / Windy
591,8/26/2022,4:00 AM,72.0,100.0,21.0,Cloudy / Windy
592,8/26/2022,5:00 AM,72.0,100.0,22.0,Cloudy / Windy
593,8/26/2022,6:00 AM,72.0,100.0,21.0,Cloudy / Windy
594,8/26/2022,7:00 AM,72.0,100.0,18.0,Cloudy
595,8/26/2022,8:00 AM,72.0,100.0,20.0,Cloudy
596,8/26/2022,9:00 AM,72.0,100.0,20.0,Cloudy
597,8/26/2022,10:00 AM,72.0,100.0,18.0,Cloudy
598,8/26/2022,11:00 AM,75.0,94.0,20.0,Cloudy
599,8/26/2022,12:00 PM,77.0,83.0,18.0,Mostly Cloudy
600,8/26/2022,1:00 PM,81.0,70.0,21.0,Fair / Windy
601,8/26/2022,2:00 PM,82.0,58.0,25.0,Fair / Windy
602,8/26/2022,3:00 PM,81.0,61.0,24.0,Fair / Windy
603,8/26/2022,4:00 PM,82.0,54.0,25.0,Fair / Windy
604,8/26/2022,5:00 PM,81.0,61.0,25.0,Fair / Windy
605,8/26/2022,6:00 PM,81.0,61.0,23.0,Fair / Windy
606,8/26/2022,7:00 PM,77.0,69.0,23.0,Fair / Windy
607,8/26/2022,8:00 PM,75.0,73.0,22.0,Partly Cloudy / Windy
608,8/26/2022,9:00 PM,73.0,83.0,22.0,Mostly Cloudy / Windy
609,8/26/2022,10:00 PM,68.0,94.0,0.0,Mostly Cloudy
610,8/26/2022,11:00 PM,72.0,83.0,24.0,Mostly Cloudy / Windy
611,8/27/2022,12:00 AM,72.0,83.0,21.0,Mostly Cloudy / Windy
612,8/27/2022,1:00 AM,72.0,83.0,22.0,Mostly Cloudy / Windy
613,8/27/2022,2:00 AM,72.0,83.0,22.0,Mostly Cloudy / Windy
614,8/27/2022,3:00 AM,72.0,83.0,22.0,Mostly Cloudy / Windy
615,8/27/2022,4:00 AM,72.0,83.0,18.0,Mostly Cloudy
616,8/27/2022,5:00 AM,72.0,83.0,13.0,Mostly Cloudy
617,8/27/2022,6:00 AM,72.0,83.0,18.0,Mostly Cloudy
618,8/27/2022,7:00 AM,72.0,83.0,15.0,Mostly Cloudy
619,8/27/2022,8:00 AM,72.0,83.0,16.0,Cloudy
620,8/27/2022,9:00 AM,72.0,83.0,16.0,Mostly Cloudy
621,8/27/2022,10:00 AM,73.0,78.0,18.0,Mostly Cloudy
622,8/27/2022,11:00 AM,75.0,69.0,18.0,Mostly Cloudy
623,8/27/2022,12:00 PM,79.0,57.0,18.0,Partly Cloudy
624,8/27/2022,1:00 PM,81.0,51.0,18.0,Partly Cloudy
625,8/27/2022,2:00 PM,82.0,45.0,21.0,Fair / Windy
626,8/27/2022,3:00 PM,84.0,45.0,20.0,Fair
627,8/27/2022,4:00 PM,84.0,45.0,18.0,Fair
628,8/27/2022,5:00 PM,82.0,48.0,21.0,Fair / Windy
629,8/27/2022,6:00 PM,81.0,51.0,22.0,Fair / Windy
630,8/27/2022,7:00 PM,79.0,54.0,20.0,Fair
631,8/27/2022,8:00 PM,75.0,65.0,21.0,Fair / Windy
632,8/27/2022,9:00 PM,72.0,78.0,21.0,Fair / Windy
633,8/27/2022,10:00 PM,72.0,83.0,20.0,Fair
634,8/27/2022,11:00 PM,70.0,88.0,17.0,Fair
635,8/28/2022,12:00 AM,70.0,100.0,15.0,Fair
636,8/28/2022,2:00 AM,68.0,100.0,10.0,Fair
637,8/28/2022,3:00 AM,68.0,100.0,10.0,Fair
638,8/28/2022,4:00 AM,68.0,100.0,9.0,Fair
639,8/28/2022,5:00 AM,68.0,100.0,10.0,Fair
640,8/28/2022,6:00 AM,68.0,100.0,12.0,Partly Cloudy
641,8/28/2022,7:00 AM,68.0,100.0,10.0,Mostly Cloudy
642,8/28/2022,8:00 AM,68.0,100.0,7.0,Partly Cloudy
643,8/28/2022,9:00 AM,70.0,100.0,12.0,Fair
644,8/28/2022,10:00 AM,73.0,94.0,17.0,Mostly Cloudy
645,8/28/2022,11:00 AM,77.0,65.0,17.0,Partly Cloudy
646,8/28/2022,12:00 PM,79.0,54.0,17.0,Partly Cloudy
647,8/28/2022,1:00 PM,81.0,51.0,16.0,Fair
648,8/28/2022,2:00 PM,82.0,48.0,15.0,Fair
649,8/28/2022,3:00 PM,84.0,42.0,21.0,Fair / Windy
650,8/28/2022,4:00 PM,82.0,45.0,20.0,Fair
651,8/28/2022,5:00 PM,82.0,42.0,21.0,Fair / Windy
652,8/28/2022,6:00 PM,81.0,42.0,21.0,Fair / Windy
653,8/28/2022,7:00 PM,79.0,44.0,21.0,Fair / Windy
654,8/28/2022,8:00 PM,75.0,57.0,20.0,Partly Cloudy
655,8/28/2022,9:00 PM,73.0,65.0,18.0,Fair
656,8/28/2022,10:00 PM,72.0,78.0,20.0,Fair
657,8/28/2022,11:00 PM,72.0,83.0,18.0,Fair
658,8/29/2022,12:00 AM,72.0,88.0,18.0,Fair
659,8/29/2022,1:00 AM,70.0,94.0,17.0,Fair
660,8/29/2022,2:00 AM,70.0,94.0,16.0,Fair
661,8/29/2022,3:00 AM,70.0,94.0,15.0,Fair
662,8/29/2022,4:00 AM,70.0,100.0,10.0,Fair
663,8/29/2022,5:00 AM,68.0,100.0,10.0,Fair
664,8/29/2022,6:00 AM,68.0,100.0,10.0,Fair
665,8/29/2022,7:00 AM,68.0,100.0,10.0,Fair
666,8/29/2022,8:00 AM,68.0,100.0,12.0,Fair
667,8/29/2022,9:00 AM,70.0,100.0,15.0,Mostly Cloudy
668,8/29/2022,10:00 AM,73.0,100.0,18.0,Mostly Cloudy
669,8/29/2022,11:00 AM,75.0,94.0,21.0,Fair / Windy
670,8/29/2022,12:00 PM,81.0,58.0,20.0,Fair
671,8/29/2022,1:00 PM,84.0,48.0,20.0,Fair
672,8/29/2022,2:00 PM,86.0,43.0,17.0,Fair
673,8/29/2022,3:00 PM,88.0,40.0,20.0,Fair
674,8/29/2022,4:00 PM,88.0,40.0,22.0,Fair / Windy
675,8/29/2022,5:00 PM,84.0,48.0,23.0,Fair / Windy
676,8/29/2022,6:00 PM,81.0,58.0,24.0,Fair / Windy
677,8/29/2022,7:00 PM,79.0,61.0,23.0,Fair / Windy
678,8/29/2022,8:00 PM,75.0,73.0,28.0,Haze / Windy
679,8/29/2022,9:00 PM,73.0,83.0,22.0,Fair / Windy
680,8/29/2022,10:00 PM,73.0,88.0,20.0,Fair
681,8/29/2022,11:00 PM,72.0,100.0,25.0,Fair / Windy
682,8/30/2022,12:00 AM,72.0,100.0,22.0,Fair / Windy
683,8/30/2022,1:00 AM,72.0,100.0,18.0,Fair
684,8/30/2022,2:00 AM,72.0,100.0,23.0,Fair / Windy
685,8/30/2022,3:00 AM,72.0,100.0,20.0,Fair
686,8/30/2022,4:00 AM,70.0,100.0,17.0,Fair
687,8/30/2022,5:00 AM,70.0,100.0,16.0,Fair
688,8/30/2022,6:00 AM,70.0,100.0,15.0,Fair
689,8/30/2022,7:00 AM,70.0,100.0,15.0,Fair
690,8/30/2022,8:00 AM,70.0,100.0,17.0,Fair
691,8/30/2022,9:00 AM,72.0,100.0,16.0,Fair
692,8/30/2022,10:00 AM,77.0,100.0,15.0,Fair
693,8/30/2022,11:00 AM,82.0,70.0,14.0,Fair
694,8/30/2022,12:00 PM,88.0,49.0,12.0,Fair
695,8/30/2022,1:00 PM,91.0,43.0,9.0,Fair
696,8/30/2022,2:00 PM,91.0,43.0,9.0,Fair
697,8/30/2022,3:00 PM,93.0,41.0,17.0,Fair
698,8/30/2022,4:00 PM,90.0,49.0,13.0,Fair
699,8/30/2022,5:00 PM,90.0,46.0,23.0,Partly Cloudy / Windy
700,8/30/2022,6:00 PM,90.0,46.0,22.0,Fair / Windy
701,8/30/2022,7:00 PM,88.0,49.0,23.0,Partly Cloudy / Windy
702,8/30/2022,8:00 PM,86.0,51.0,25.0,Partly Cloudy / Windy
703,8/30/2022,9:00 PM,82.0,58.0,20.0,Partly Cloudy
704,8/30/2022,10:00 PM,82.0,58.0,9.0,Haze
705,8/30/2022,11:00 PM,81.0,65.0,12.0,Fair
706,8/31/2022,12:00 AM,77.0,78.0,13.0,Fair
707,8/31/2022,1:00 AM,79.0,69.0,17.0,Partly Cloudy
708,8/31/2022,1:15 AM,79.0,74.0,25.0,Haze / Windy
709,8/31/2022,1:30 AM,75.0,100.0,25.0,Rain / Windy
710,8/31/2022,2:00 AM,77.0,100.0,14.0,Fog
711,8/31/2022,3:00 AM,77.0,100.0,16.0,Fog
712,8/31/2022,4:00 AM,77.0,100.0,12.0,Fog
713,8/31/2022,5:00 AM,77.0,100.0,6.0,Partly Cloudy
714,8/31/2022,6:00 AM,77.0,100.0,17.0,Partly Cloudy
715,8/31/2022,7:00 AM,77.0,100.0,13.0,Partly Cloudy
716,8/31/2022,8:00 AM,81.0,70.0,20.0,Mostly Cloudy
717,8/31/2022,9:00 AM,81.0,79.0,12.0,Fair
718,8/31/2022,10:00 AM,81.0,94.0,9.0,Mostly Cloudy
719,8/31/2022,11:00 AM,79.0,83.0,16.0,Mostly Cloudy
720,8/31/2022,12:00 PM,82.0,74.0,21.0,Fair / Windy
721,8/31/2022,1:00 PM,82.0,74.0,18.0,Fair
722,8/31/2022,2:00 PM,88.0,58.0,13.0,Fair
723,8/31/2022,3:00 PM,88.0,58.0,13.0,Fair
724,8/31/2022,4:00 PM,88.0,55.0,20.0,Fair
725,8/31/2022,5:00 PM,90.0,52.0,18.0,Fair
726,8/31/2022,6:00 PM,90.0,46.0,23.0,Fair / Windy
727,8/31/2022,7:00 PM,86.0,55.0,23.0,Fair / Windy
728,8/31/2022,8:00 PM,82.0,66.0,21.0,Fair / Windy
729,8/31/2022,9:00 PM,79.0,83.0,21.0,Fair / Windy
